seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
54,"[-1.6548414401155862, -1.0923288020554764, -0.20930414280020937, 0.48050805157153986, 1.5395672153751465, 2.6580351381390885, 1.3425125521817323, 2.114649888439951, 2.759196543252524, 2.1465735566472923]","[-0.37883313989930756, -1.220470392224101, -0.004599764676595952, 0.0992513299130032, 0.4419507951183343, 1.0610928684965615, 1.5172784753749151, -0.16255086967498544, 1.62645138282076, 1.2127117681134307]","[-0.05942247, -0.85671175, 0.012625508, 0.33659592, 0.461898, 1.324465, 1.4412165, 0.9219596, 1.2423238, 1.191387]","(100, 20)",0.0001,"[-0.5328906774520874, -1.2306127548217773, 0.03023649752140045, 0.09446056187152863, 0.4621424376964569, 1.090071201324463, 1.4748084545135498, -0.39764830470085144, 1.4929605722427368, 1.3241183757781982]"
92,"[-0.47638607818833084, 0.2896693442622678, 1.2600691101965904, 1.9794712839398585, 2.3972614213846057, 1.74360811031123, 0.615770596118553, -1.260497787937056, 0.28965761125159295, -0.939215085030968]","[-0.3824373367408215, -0.29539852511882725, 0.5032605066907694, 0.9119965082674564, 1.217433151138989, 1.335876818508259, 0.5788943548457215, -0.023222128831020872, -1.3140941445502747, 1.1163755689158383]","[-0.7957156, -0.82448727, 0.18081927, 0.5538784, 0.7758492, 0.84147525, 0.21785659, -0.5597526, -1.8835136, -0.057736486]","(100, 20)",0.0001,"[-0.38074764609336853, -0.332479327917099, 0.6011404991149902, 0.973199725151062, 1.2027454376220703, 0.9111371040344238, 0.7242418527603149, -0.167340487241745, -1.2996279001235962, 1.1952157020568848]"
24,"[-0.5535449299134794, 0.4515542522223963, 1.5079982453383614, -0.6604978916087958, -4.020652389777224, -3.8083523193128563, -1.0488918440513808, 1.3564697966297397, 3.0180827103370307, 3.8053992266989916]","[-0.13959281782242272, -0.5625030558880476, 0.8307265147546989, 0.8584601253972135, -1.2342497863709163, -2.924323462147549, -1.4789920060993953, 0.18601474408117855, 1.185610106582731, 1.979976554382418]","[0.023807142, -1.6037697, 0.40396786, 1.158246, -2.11816, -2.2294414, -1.5329529, 0.005119536, 1.3773484, 1.6341146]","(100, 20)",0.0001,"[0.1582619547843933, -0.9648197889328003, 1.0513641834259033, 0.8484184145927429, -1.0828537940979004, -2.1392595767974854, -1.8813607692718506, 0.17122191190719604, 1.438452959060669, 1.487799882888794]"
36,"[-0.6109003502778931, -1.1962871269208912, -1.9284712114416345, -0.8369365861790452, 0.6752890852409565, 0.3457813541320848, -0.32961489457060145, -1.457281927215059, -2.0157293730145973, 0.548955056985752]","[0.9683359675440837, -1.2523806508717925, -0.46222267078553825, -1.1407892844643492, 0.20684378218145572, 0.7695112757989007, -0.13569491261770178, -0.34594422406940983, -1.0383340400186083, -0.9692546161280777]","[0.39402875, -1.3018708, -1.136942, -1.2562283, 0.14170867, 0.31182042, -0.6512347, -0.7356466, -0.88657063, -1.021473]","(100, 20)",0.0001,"[1.071982741355896, -0.9246506094932556, -0.5834240913391113, -1.1289105415344238, 0.5268541574478149, 0.5714077949523926, -0.356536865234375, -0.445547878742218, -0.9225605130195618, -1.0702192783355713]"
99,"[0.8573606561197087, 2.6652747225376228, 2.553801771180517, 0.32072359499827585, -0.3090027839208697, -0.5610798974268356, -1.999372983436337, -0.9593340330067425, -1.5437940233328593, -1.4610008393222689]","[-0.5237227771837908, 1.2423107816756107, 1.6509003690145843, 1.1761509544540445, -0.5929358290867147, 0.06798005801411941, -0.5236989517273575, -1.5293754609461963, 0.1929094815284939, -1.494472345243014]","[-1.0619498, 1.5388143, 2.125462, 1.3454083, -1.1366401, -0.45401195, -1.4719718, -2.1260226, -0.6750408, -1.0542153]","(100, 20)",0.0001,"[-0.20187687873840332, 1.3202815055847168, 1.778748869895935, 1.0830830335617065, -0.39279934763908386, 0.01205897331237793, -0.4833683371543884, -1.4581806659698486, 0.16945457458496094, -1.23931884765625]"
66,"[-0.8265169580268706, -1.396541205475884, -0.9167166386413339, -1.5898361819775375, -1.0119721880242576, 0.02266458331775667, -1.046561352298553, -1.9815628641834506, -0.8337163979212412, 0.7585149439450467]","[0.05720858463476161, -0.8765536989084113, -0.7143457387701293, -0.19403583118479645, -1.152910978028756, -0.05343773886079706, 0.2991108041423098, -1.0943189718632684, -1.1086778366038765, 0.19069191502484023]","[0.033071306, -0.77974236, -1.0678188, -0.87025106, -1.0946465, -0.6132319, 0.30066872, -0.99269533, -0.75656754, 0.8218054]","(100, 20)",0.0001,"[0.03934425115585327, -0.8625696301460266, -0.5371286869049072, -0.108315110206604, -0.9026942849159241, 0.008922666311264038, 0.35315436124801636, -0.997633159160614, -1.0020294189453125, 0.24371302127838135]"
60,"[0.9526084233240861, 0.08244639626527595, 0.7032575939323291, 0.9462779478182216, -1.4780112925573055, -0.929984919829518, 0.30529261319500667, 0.7760026384822799, 0.49816301967014687, -0.9583953158693476]","[1.3741617108420967, -0.10197888305325103, -0.18363411825886006, 0.6623081591159171, 0.3771236888239907, -1.7332503233342136, 0.26824740574224776, 0.45503369913798986, 0.42305677351256993, 0.04595024281397678]","[0.7558796, 0.32469967, -0.09703018, 0.7603904, 0.52565014, -1.4206525, 0.41986963, 0.66285324, 0.49704435, 0.049497142]","(100, 20)",0.0001,"[1.4353009462356567, -0.15151913464069366, -0.08369271457195282, 0.6106674671173096, 0.4822750687599182, -1.4534199237823486, 0.019579574465751648, 0.6741350889205933, 0.3625641465187073, 0.008539855480194092]"
68,"[-2.485083915460492, -2.5769433457135267, -0.5272650754224179, 0.8330953983588225, 0.437108669782632, -0.9249725933620062, -0.34223249638355, 0.46424143462466905, 2.0860737485258207, 2.2017187375229894]","[-0.920806031842633, -1.526533700044308, -1.0535306134650757, 0.6441007214302726, 0.6033397306646431, -0.08400564613481945, -0.9254552695463614, 0.3440349148445363, 0.3553302845357489, 1.645682212960798]","[-1.4574411, -1.4858849, -1.463051, 0.065805405, 1.230442, -0.117823794, -1.3363839, -0.0049121277, -0.15382378, 1.2171676]","(100, 20)",0.0001,"[-1.029028058052063, -1.468745231628418, -1.308903694152832, 0.08567721396684647, 0.8025758266448975, -0.19842219352722168, -0.8230677247047424, 0.0746360644698143, 0.4805598258972168, 1.7030538320541382]"
65,"[3.4335508773089245, 3.144454023541827, 0.841010547351804, -1.5892790549141784, -1.825150136671232, -1.909472434156661, -2.6573631781809595, -2.932104031235805, -2.411024914237837, -0.6711922413533821]","[1.5151364081203464, 1.8802918452584327, 1.021028113200215, -0.6121721803597657, -1.4539177785059043, -0.5947901337259934, -0.8917008019835884, -1.4290476026181418, -1.2573490421966076, -0.7783930590698255]","[1.3650874, 1.4892664, 1.2419943, 0.23887636, -1.2481538, -0.5147508, -0.5010392, -0.9331479, -1.1267132, -0.9676345]","(100, 20)",0.0001,"[1.7709137201309204, 1.16517972946167, 0.8369184732437134, -0.6709436178207397, -1.9570544958114624, -0.4679238498210907, -0.756023645401001, -1.192063570022583, -1.130076289176941, -0.8149033784866333]"
57,"[0.7691340464710884, 0.340600860179081, 0.8267172167726493, 0.6635427933439457, 0.6719199264570652, 0.6416426284352383, 0.8824718242536251, -0.2160054395044846, -0.8160575970590329, -1.6902358651616616]","[-0.5756662577300224, 1.055405343680052, -0.32285430653723707, 0.7543110797218349, 0.061480735402740516, 0.3729992154208097, 0.23000175569997783, 0.5088611179088792, -0.6585295025496603, -0.4274598617094892]","[-0.6345254, 0.7149058, 0.28500175, 1.1203322, 0.2759123, -0.14869219, -0.2831912, 0.38190508, -0.4396565, -1.1833565]","(100, 20)",0.0001,"[-0.6600501537322998, 1.1503294706344604, -0.8572924733161926, 1.1129074096679688, -0.18361856043338776, 0.52399080991745, 0.1982027143239975, 0.5719149708747864, -0.8625186085700989, -0.32582521438598633]"
98,"[0.656405584432002, -1.207656509505517, 0.5993212325163169, 0.583045848020239, -0.9246790935825699, -0.8244523844859435, 0.08045860789221096, 0.5647606216955552, 1.0008906723266189, -0.033911890927044164]","[0.8923803247908519, -0.27793087146404966, -1.1163081611446457, 1.1577458161061378, -0.004825251784283113, -0.9336506952898447, -0.18801392101180886, 0.33048519286749406, 0.3611302555609465, 0.6063882353062572]","[1.5802201, -0.02650236, -0.9589526, 1.1141711, 0.15555942, -1.4637588, 0.4799894, 0.9468899, 0.8956471, 0.9637522]","(100, 20)",0.0001,"[0.892811119556427, -0.5757865905761719, -1.1768474578857422, 1.0886059999465942, 0.21825389564037323, -0.9630995392799377, -0.10349659621715546, 0.3189982771873474, 0.48934561014175415, 0.6520840525627136]"
62,"[-0.38103550211399373, 2.3179132758350227, 1.9676456316651094, -0.6949430781875117, -0.015844449814724992, 0.7120288144408287, 1.6757146923382078, 0.37580041088353155, -1.5290659513724867, -2.3072879293107276]","[-1.744688659351071, 1.2471535252972688, 1.8626008171748005, 0.353764503248308, -1.469307034392041, 0.659530625591304, 0.45429834614353576, 1.0936652551552133, -0.6062988906752995, -1.3353803563069988]","[-2.7848601, 0.64300835, 2.2133102, 0.60267717, -0.9064857, 0.3371031, 0.6489236, 0.48693407, -1.2008471, -1.6100353]","(100, 20)",0.0001,"[-1.8688632249832153, 0.6503171920776367, 2.0251078605651855, 0.27053481340408325, -1.357433557510376, 0.6273595094680786, 0.5334460139274597, 1.3024860620498657, -0.4580897092819214, -1.3015577793121338]"
18,"[1.0769444597298259, 1.1508178764839934, 1.1314012156091628, 0.6194191172025649, 0.19605842238177193, -0.03716624271710068, 0.07530562557817477, 1.092841581901716, 1.1164179633444207, 0.13578519206867418]","[0.41171066642844345, 0.7917234444736889, 0.5156479293207514, 0.6743155056281468, 0.11438905252422041, 0.06183295656390688, -0.07086837975006545, 0.11045460674008721, 0.9610033282432078, 0.4104029711026541]","[0.19017011, 0.39200604, 0.9229642, 0.3360456, 0.21659088, 0.15741743, 0.4913747, 0.64752215, 0.92598855, 1.3231003]","(100, 20)",0.0001,"[0.4247259795665741, 0.9323264360427856, 0.6182604432106018, 0.843820333480835, 0.055239349603652954, -0.19590994715690613, -0.191341370344162, -0.03778815269470215, 1.2208443880081177, 0.48389723896980286]"
87,"[-3.453753699772272, -0.6902689726117852, -1.0857188978948584, -0.3239988130660879, 0.5905938518679926, 2.061073845904555, 0.8168329171895543, 0.22593668313470427, 0.21798706491249104, 1.2783242143974283]","[-1.8022103491570092, -1.6097914364143477, 1.0149319977792417, -1.2856660102395105, 0.5795685454379274, 0.34585818559036463, 1.5551414207643361, -0.5044691646472182, 0.22517395321554473, 0.035896662600314065]","[-0.9789864, -0.7637918, 0.8436885, -0.5557571, -0.06324535, 2.8992689, 1.8403639, 0.24396901, -0.10411747, 0.931294]","(100, 20)",0.0001,"[-1.724344253540039, -1.7076890468597412, 0.7795988321304321, -1.3525969982147217, 0.7677582502365112, 0.10576391965150833, 1.8030436038970947, -0.3898240327835083, 0.47043925523757935, -0.11429625004529953]"
88,"[0.22461653339957438, 1.318030320057857, -0.08611223501594023, -0.8058442094657586, -0.7336720484304529, 0.6393652633056603, 0.027561054269627294, -0.4087066917385706, 0.8341597633245745, -0.9843083475757248]","[0.059508107983914926, 0.44608082237362123, 0.9203936706406568, -0.7494356389401792, -0.6735762468474761, -0.27730938406646954, 0.81701791440226, -0.3374823881910079, -0.4044963071451972, 0.8262553595289646]","[-0.70200396, 1.2016566, 0.74485654, -0.7970007, -0.7382604, -0.40984827, 1.1533035, -0.18419465, -0.17056613, 0.9044978]","(100, 20)",0.0001,"[0.008427351713180542, 0.5194558501243591, 0.9761863946914673, -1.0243395566940308, 0.020979583263397217, -0.4977935552597046, 0.586930513381958, -0.7082833051681519, 0.048211634159088135, 1.3587559461593628]"
50,"[-1.1074164950471894, -1.667247989755705, 0.19933135239435407, 2.6694384717533595, 0.5175092354803723, -3.05929763846666, -2.1261798332655144, -1.5593888249869532, -0.17739849212898062, -0.0876300162353374]","[-1.294546947388063, -0.2366074011232765, -1.0893862651554058, 1.1065212951102417, 2.1352692745849344, -1.098365869404041, -2.7679909538095013, -0.07843375261235108, -0.6458314688944395, 0.5954661030718742]","[-1.5116613, -0.17981589, -0.6759174, 0.57254165, 2.4744625, -1.1187772, -3.2599676, -0.15737024, -0.5126456, -0.2569372]","(100, 20)",0.0001,"[-1.4768699407577515, -0.09035919606685638, -1.0235729217529297, 0.8032712936401367, 2.2273435592651367, -0.8732796311378479, -2.829299211502075, -0.31012171506881714, -0.5756851434707642, 0.6950390338897705]"
53,"[0.8606487645789926, -0.698624895079477, 0.3247693823306157, 0.2561256273314433, -1.4423109666184164, -1.363886937991038, 0.4991661019370947, 1.0112286877495094, 1.585008755485581, 0.21626299717768338]","[0.265048813981524, 0.6058523685828807, -0.9881464763454507, 0.836135192472873, -0.20599253751573976, -1.1845666400974775, -0.42464511278309747, 0.7537517913534417, 0.4249861728300906, 1.052846266692532]","[-0.018073652, 0.5875661, -0.9131357, 0.28216392, -0.2688692, -1.1095679, -0.7365995, 0.554491, 0.08177431, 0.6815313]","(100, 20)",0.0001,"[0.15917804837226868, 0.5798324346542358, -0.9344406127929688, 0.6741093397140503, -0.1346190869808197, -1.1830600500106812, -0.4500006139278412, 0.7474631071090698, 0.4697258770465851, 0.9782812595367432]"
74,"[-0.5623526981463747, 0.37797869313613547, 0.4125857230772335, -0.8539702986625579, 0.6425177323652328, 1.4567042111346191, 1.2699117989303987, -0.32059603873438003, -0.461653773125066, -0.21328967629013376]","[-1.2582413578482918, 0.1224011293247797, 0.41680326594617195, 0.11208656175378301, -0.8937070488638184, 1.1141285326329493, 0.6956856716248452, 0.5043533337631896, -0.7777646173862667, -0.02969801603906072]","[-0.76664126, -0.36840916, 1.1616735, 0.43038043, -1.049708, 0.8046886, 0.83659965, 0.82433677, -0.50157917, -0.531518]","(100, 20)",0.0001,"[-1.0956653356552124, 0.1171875, 0.5290226936340332, 0.22272229194641113, -0.8316889405250549, 1.213392734527588, 0.6493082046508789, 0.5808306932449341, -0.8293966054916382, 0.01306617259979248]"
59,"[0.49104831094266865, -0.8048544390998214, -0.024775232916586676, 0.6952599203292249, 1.9603310146283763, 1.547732630353295, 0.6385240670328055, 0.6746580949314387, 0.3768624967118318, -1.8612362572169527]","[0.21564556269787982, 0.48258472432970934, -1.0545777689306586, 0.5001076048076871, 0.49991969488722765, 1.356045771336491, 0.41113479833921684, 0.03542376410098558, 0.5012348021240183, 0.06843656086329597]","[0.24330342, 0.20696102, -0.99722135, 0.78757054, 0.8322738, 1.2668616, 0.51980823, -0.048009828, 0.6695555, 0.18524173]","(100, 20)",0.0001,"[0.20936554670333862, 0.5393040776252747, -0.9685801267623901, 0.5306134819984436, 0.46325647830963135, 1.116817831993103, 0.2942948341369629, 0.07544076442718506, 0.4775237441062927, 0.052581191062927246]"
97,"[-1.5808474741224197, -1.2290528862580499, 1.346181297541957, 1.1976573512813244, 0.3366372538547029, -0.6307799657498392, 0.1618084638687156, 0.2954837610351196, -0.2282927930042342, -0.06259748933095696]","[-1.3072190919593178, -0.6144420136412341, -0.6147636498709492, 1.604485879098393, 0.11279911608266413, 0.10107224793906075, -0.5985218387333011, 0.5006276466427595, 0.002299344963838046, -0.25580989896429795]","[-1.965727, -1.2481968, -0.49611363, 1.3009906, 0.48534164, 0.53481364, -0.6295059, 0.5792781, 0.41138652, 0.20029943]","(100, 20)",0.0001,"[-1.311173439025879, -0.5919992923736572, -0.4632944166660309, 1.9171744585037231, 0.020557016134262085, -0.055197447538375854, -0.508844256401062, 0.5250629186630249, -0.013377636671066284, -0.25540199875831604]"
16,"[0.5152276739766124, 0.144524383745533, -1.0183953636576761, -1.9749354802841095, -1.5787766719451315, 0.25751307478105334, -0.44708157882728417, -0.674185560798419, -1.6529463550583572, -2.02131055789495]","[-0.8583976402402906, 1.3774064495382785, -0.5847352605394027, -0.8830946506783885, -1.1174226432332677, -0.44745242976660327, 0.7383639017610241, -0.9334105354152977, -0.2710717964871895, -1.178468882387489]","[-0.7962002, 1.3619108, -0.70371085, -1.3965132, -0.43194658, 0.29153478, 0.80080837, -0.95639867, -0.3535996, -0.6283564]","(100, 20)",0.0001,"[-1.0002727508544922, 1.2430996894836426, -0.5892845988273621, -0.796853244304657, -1.1029009819030762, -0.36608463525772095, 0.909406304359436, -0.8464228510856628, -0.2325766682624817, -1.2150347232818604]"
84,"[1.7657596647186145, 0.80593265424549, -0.49099348239789453, -0.6131802149332892, -0.8930455165630119, 0.3785499607319385, -0.9713944955957852, -1.5850208204140368, -1.3141875053091447, 0.4742749949797309]","[1.186890127143106, 0.7626990371791288, 0.16356557756298848, -0.5892751786860989, -0.16233802216755255, -0.6732721299334608, 0.8039957134275276, -1.3924917347720884, -0.5540909492948075, -0.7321475276292586]","[1.1531618, 0.43939114, 0.51408815, -0.31662858, -0.36672416, -0.6835468, 0.819997, -1.6333632, -1.4813852, -0.85539]","(100, 20)",0.0001,"[1.0891597270965576, 0.6595031023025513, 0.07066327333450317, -0.578942060470581, -0.26418033242225647, -0.4643298089504242, 0.8830690383911133, -0.9547935128211975, -0.8635588884353638, -0.8042221069335938]"
39,"[-0.12378478423108075, 0.9491369505089282, 0.6007481699702958, -0.820814645641097, -1.45030813379365, -1.3368299005403044, -0.17220820268879794, 0.5880687080090562, -0.20713407563941955, -1.009909872293798]","[-0.832666583476078, 0.42770203432716575, 0.6580917841876694, 0.031719628191549665, -0.824801739006804, -0.6957426515276418, -0.488116887008025, 0.3578405252384085, 0.4027835460810094, -0.4476025217243036]","[-0.5290436, 0.41077802, 0.42938274, 0.11167881, -0.56963307, -0.57782996, -0.33512858, 0.548287, 0.19265991, -0.33520046]","(100, 20)",0.0001,"[-0.9052144885063171, 0.4246692657470703, 0.5179373621940613, 0.20057743787765503, -0.7598024010658264, -0.7530660033226013, -0.6513007283210754, 0.2711433172225952, 0.23445719480514526, -0.27257028222084045]"
70,"[1.1041198434913908, 2.498722261475809, 0.7070132528875621, -0.37924950941900215, 1.2425046147542027, 2.703513984021721, 1.785425395293896, -0.8307463292078725, -0.7578664514622202, 0.023382765994171464]","[0.8786424198696614, 0.33478203389821926, 1.8273816203124826, -0.6856174928807318, -0.16250260829634372, 1.424434009811171, 1.3099280986311845, 0.44909152869548147, -1.218472463750676, 0.1545445996148111]","[0.2767906, 0.2848768, 1.66118, -0.16208766, -0.24033818, 1.1693194, 1.0913447, 0.3108902, -0.88806593, -0.8557998]","(100, 20)",0.0001,"[0.8252794742584229, 0.27108311653137207, 1.8105932474136353, -0.21225740015506744, 0.13379737734794617, 1.193839192390442, 1.4728385210037231, 0.33255279064178467, -1.2016806602478027, 0.08476008474826813]"
47,"[-1.7111665383308072, -1.3271955440327867, -0.8947412509936394, 0.5082325191167953, 1.644393493709316, -0.3910509437959291, -0.09076708797623323, 0.1277131193985414, -0.8578829534384619, 1.2438912514993927]","[-0.7075626131111338, -1.2383178570726858, -0.1879116397094991, -0.3629981844961583, 0.8383072300057273, 0.9557272921926754, -1.18814758271568, 0.536378732735726, -0.09622450215876613, -0.7452347905709074]","[-0.104064584, -0.88537353, -0.011758922, 0.044301882, 0.6188302, 1.2104648, -0.7000622, 0.7399452, 0.19752567, 0.2077559]","(100, 20)",0.0001,"[-0.4086247384548187, -1.3316466808319092, 0.07526639103889465, -0.5617237091064453, 0.870161771774292, 0.9137105941772461, -0.9558700323104858, 0.5033395290374756, -0.09537038207054138, -0.7969801425933838]"
31,"[-0.2961286904765348, -0.6336096511314683, 1.0251329346676603, 0.8600392488685231, -0.11189223653348883, 0.11324071608822323, 0.9080759866243711, 0.41638558378421137, -0.27700348089556404, 1.2447834539866645]","[-0.2675527565511763, 0.14081538538077193, -0.5111042131831873, 1.2299881853266874, 0.02953512813434328, -0.34266110255930393, 0.24639982567742574, 0.6614592380133695, -0.12217859366885916, -0.3091535097272483]","[-0.26953286, -0.19744846, -0.484062, 1.3819915, 0.034937944, -0.90021044, -0.27349207, -0.058185365, -0.37680274, 0.01475079]","(100, 20)",0.0001,"[-0.251109778881073, 0.18996413052082062, -0.4719963073730469, 1.261330246925354, -0.12991999089717865, -0.46594834327697754, 0.2207757979631424, 0.34220027923583984, -0.2626299262046814, -0.3580002188682556]"
42,"[-0.06858052528652114, -1.9751580636656185, -2.034305230401492, -1.3042183002903787, -1.4179465516388512, -1.0646669975907521, 1.5073995488094774, 2.3797839958092455, 0.4982002654262605, -0.0017346807961412525]","[-0.2685296916570912, 0.06565911700708743, -1.7805182446042767, -0.620154080523933, -0.430433475726515, -0.7865157529926733, -0.29746694733672163, 1.726179760459198, 1.0658877579052197, -0.5575728371188139]","[-0.66306216, 0.33740488, -1.8622624, -1.4164149, -0.84787834, -0.71922255, -0.29286122, 1.3714055, 1.3054442, -0.16366915]","(100, 20)",0.0001,"[-0.4236343502998352, 0.2797255516052246, -1.372438669204712, -0.7708200216293335, -0.5804362893104553, -0.921298086643219, -0.3949350118637085, 1.5262620449066162, 1.0996181964874268, -0.7835221290588379]"
100,"[2.1864307920249866, 2.0639327647448313, 0.10103989620108295, -0.32115888400398673, 0.6268021476008949, -0.07151195867502458, 0.8386928412588855, 1.8947658704269013, 1.32160338274791, 1.6006802152055026]","[0.40413855309139735, 1.953445488017461, 0.7179691403751606, -0.6667820147469078, -0.1333805803407202, 0.6821207065404713, -0.41946660234941846, 0.8798187858087745, 1.2210536006323212, 0.3325845428825374]","[0.24871981, 1.882179, 1.0192218, -1.0749792, -0.41690558, 0.82644194, -0.6928999, 0.32026446, 0.93729544, 0.4134386]","(100, 20)",0.0001,"[0.4204295873641968, 1.8094836473464966, 0.3462066650390625, -0.6610110402107239, -0.07402397692203522, 0.6800687909126282, -0.37365859746932983, 0.882250964641571, 0.9145148396492004, 0.3330007791519165]"
17,"[1.9776637326387456, 2.2808021325809653, 2.317044702502045, -0.7175141667587497, -2.1281041285195292, -0.8441584517729043, 1.7475194681679131, 1.3316694908239595, -1.3700210622760884, -1.811697341144787]","[1.15621837366736, 0.6947561257992716, 1.1927028959871777, 0.9360993838789222, -1.5657279368223858, -0.9571450476631093, 0.19501390206199848, 1.6099732102125246, 0.015507159274605442, -1.4957714910122084]","[1.7389754, 1.4565191, 1.4619964, 1.6486214, -0.44845372, -0.81201226, 1.1392448, 1.1755509, 0.21551058, -0.58509785]","(100, 20)",0.0001,"[1.2887855768203735, 0.7442476749420166, 1.009994626045227, 0.8566293716430664, -1.5318615436553955, -1.231563925743103, 0.31963008642196655, 1.4680969715118408, 0.3247780501842499, -1.5131950378417969]"
23,"[-0.9623806480473136, -1.6709087756701242, -0.27783964327840793, -0.9500816447829181, -1.8826477468168035, -1.8395970086951476, -1.2454507077305115, 0.5701247373579653, 3.578944774899174, 2.747911711687151]","[0.2244577908873982, -0.7196011912342515, -0.8955135844193178, 0.6235868422247685, -0.9838691673736364, -0.986085573160205, -0.6569630704548068, -0.2732891378092062, 0.9986625784850635, 2.608809980961243]","[-0.23655102, -0.44075862, -0.7047682, 0.5993174, -1.0089878, -1.3547102, -1.0377666, -0.52081925, 0.3158409, 1.2212119]","(100, 20)",0.0001,"[0.2407611906528473, -0.8048276901245117, -0.9772341251373291, 0.641775369644165, -1.0651779174804688, -1.059036374092102, -0.8303273916244507, -0.189486563205719, 0.9655740261077881, 2.004882335662842]"
89,"[1.1097467982772344, 2.7494568229333805, 2.793437258117477, 1.2762010586136605, 0.3916148593513883, 0.9368139977123908, 1.0682075952905798, -0.2573166031314196, -0.2766141739103809, 1.5269399600003974]","[-0.10581003768029901, 1.0505671574021462, 1.856714072215273, 1.298035347620126, 0.2289947538284659, 0.14169663145539801, 0.7648113663301488, 0.48769676132575124, -0.594918776472785, 0.08985147297675905]","[-0.487205, 1.0960478, 0.8994452, 0.8356246, 0.32854432, -0.507848, 0.038541615, -0.1659568, -0.7414268, 0.07079227]","(100, 20)",0.0001,"[0.08299530297517776, 1.0296627283096313, 1.8964787721633911, 1.4711456298828125, 0.027682529762387276, -0.0038904123939573765, 0.7486765384674072, 0.5477780103683472, -0.6928464770317078, -0.13022927939891815]"
58,"[-1.1360804360825063, -2.3528033865031404, -1.9444738901971435, -0.3170785714627838, 0.2701104409570658, 0.5509030547183833, -0.37519938614217074, -0.22247583389512038, 0.902296877008832, 1.680020654510379]","[-0.6361283294126752, -0.625676667944752, -1.73625832465699, -0.6454829527459034, 0.2508216102358795, 0.10380203200990953, 0.42100217670091283, -0.6234307543027503, 0.16459994030907102, 0.790045942156635]","[-1.1262715, -0.6662782, -1.1602241, -0.9902009, 0.54287636, 1.2064543, 0.7020098, 0.21078803, 0.67005736, 0.77180505]","(100, 20)",0.0001,"[-0.7105095386505127, -0.6492180824279785, -1.7384357452392578, -0.7013038396835327, 0.07769301533699036, 0.13701501488685608, 0.5401667356491089, -0.9345914125442505, 0.1462363302707672, 0.8653764724731445]"
46,"[2.8137127642240065, -0.047749592330057045, -1.0955737735196776, -1.5325422459220963, -1.482447853598284, 1.7497486260458175, 3.2227051311515513, 2.045243991798609, -0.2059593156666384, -0.19616392221062062]","[1.8063910322005396, 1.2675300095921107, -0.8734477870623591, -0.5143099795303956, -0.9233883551294418, -0.7295207187488943, 1.9743232848418615, 1.6748745802955267, 0.6237602432474267, -0.6188095755384327]","[0.95441717, 1.2416469, -0.8146639, -0.62440294, -0.9873221, -0.55088395, 1.4403747, 1.2566695, 0.961951, -1.1585313]","(100, 20)",0.0001,"[1.864315152168274, 1.254271149635315, -0.868493914604187, -0.5526031255722046, -0.9971185922622681, -0.7212690114974976, 2.281588077545166, 1.5285621881484985, 1.00542151927948, -0.829553484916687]"
